TRYP Paris De Saxe Hotel	3 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/tryp-de-saxe/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	9 Villa De Saxe 75007 Paris France	48.84970	2.30970	hotels
Hotel Ermitage	1 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-ermitage/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	42 &#44  Bis rue de l'Ermitage &#44 75020 Paris France	48.87180	2.39260	hotels
Arley Tour Eiffel	3 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/arley-tour-eiffel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	34 &#44  Rue Viala &#44 75015 Paris France	48.85000	2.28900	hotels
Hotel Le Tourville	4 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-le-tourville/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	16 Avenue de Tourville 75007 Paris France	48.85420	2.30780	hotels
Hotel Elysees 8	3 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-timhotel-elysees/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	16 rue Cambaceres 75008 Paris France	48.87300	2.31810	hotels
Hotel Du Parc	3 etoiles. Review : 8.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-du-parc/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	6 Rue Jolivet &#44 75014 Paris France	48.84080	2.32390	hotels
Hotel Angleterre Champs Elysees	3 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/d-angleterre-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	91 Rue La Boetie | near Champs Elysees 75008 Paris France	48.87170	2.30800	hotels
Flaubert Hotel	2 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/flaubert/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	19 rue Rennequin 75017 Paris France	48.88160	2.29830	hotels
Comfort Hotel Goussainville	2 etoiles. Review : 8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-balladins-roissy-cdg-nearby/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	1 rue Jacques Anquetil &#44  Goussainville 95190 Paris France	49.02140	2.45500	hotels
Hotel Jarry	1 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-jarry/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	4 &#44  rue Jarry 75010 Paris France	48.87390	2.35650	hotels
Hotel Jardin de l'Odeon	3 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-jardin-de-l-odeon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	7 Rue Casimir Delavigne 75006 Paris France	48.85030	2.33920	hotels
Paris Saint Honore	2 etoiles. Review : 7.3. URL : http://www.easytobook.com/en/france/paris/paris/saint-honore/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	21 rue de Penthievre 75008 Paris France	48.87280	2.31590	hotels
Hotel Design Sorbonne	3 etoiles. Review : 9.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-de-la-sorbonne/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	6 rue Victor Cousin &#44 75005 Paris France	48.84800	2.34250	hotels
Hotel Lutece	2 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-lutece/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	5 rue Langeac 75015 Paris France	48.83580	2.29220	hotels
Hotel Villa Margaux	3 etoiles. Review : 7. URL : http://www.easytobook.com/en/france/paris/paris/paris-hotel-lorette/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	23 rue Henry Monnier 75009 Paris France	48.88040	2.33760	hotels
Hotel Caumartin Opera	3 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/caumartin-opera-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	27 Rue Caumartin 75009 Paris France	48.87180	2.32810	hotels
Acadia Opera Hotel	3 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/acadia-opera-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	4 rue Geoffroy Marie &#44 75009 Paris France	48.87320	2.34330	hotels
Hotel Trianon Gare de Lyon	3 etoiles. Review : 7.9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-trianon-gare-de-lyon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	52 boulevard Diderot 75012 Paris France	48.84650	2.37950	hotels
Hotel Malte Opera	4 etoiles. Review : 7.9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-malte-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	63 Rue de Richelieu 75002 Paris France	48.86720	2.33760	hotels
Aulivia Opera	3 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/best-western-aulivia-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	4 Rue des Petites Ecuries 75010 Paris France	48.87320	2.35320	hotels
George Opera	3 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/george-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	46 &#44  rue Notre Dame de Lorette 75009 Paris France	48.87930	2.33640	hotels
Regina Opera Hotel	3 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/regina-opera-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	11 bis &#44  rue de Mazagran 75010 Paris France	48.87070	2.35170	hotels
Hotel la Boetie	0 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-la-boetie/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	81 rue la Boetie 75008 Paris France	48.87200	2.30880	hotels
Holiday Inn Express Paris Canal de la Villette	3 etoiles. Review : 8.9. URL : http://www.easytobook.com/en/france/paris/paris/holiday-inn-express-canal-de-la-villette/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	68 &#44  Quai de la Seine 75019 Paris France	48.88850	2.37830	hotels
Turenne le Marais	3 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/turenne-le-marais/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	6 &#44  rue de Turenne 75004 Paris France	48.85500	2.36320	hotels
Vaneau Saint Germain	3 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/vaneau-saint-germain/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	86 &#44  rue Vaneau 75007 Paris France	48.84850	2.32040	hotels
Hotel Metropol	3 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-metropol/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	98 Rue de Maubeuge 75010 Paris France	48.87950	2.34870	hotels
Hotel du Pantheon	3 etoiles. Review : 8.9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-du-pantheon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	19 place du Pantheon &#44 75005 Paris France	48.84590	2.34490	hotels
Alesia Montparnasse Hotel	3 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-alesia-montparnasse/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	84  rue Raymond Losserand 75014 Paris France	48.83340	2.31700	hotels
Hotel Aida Opera	3 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/best-western-hotel-aida-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	11 rue Richer 75009 Paris France	48.87410	2.34680	hotels
Aida Marais Printania	3 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/best-western-hotel-aida-marais/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	19 &#44  Rue du Chateau d'Eau 75010 Paris France	48.87010	2.36020	hotels
Hotel Eiffel Segur	3 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-eiffel-segur-best-western/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	34 &#44  boulevard Garibaldi 75015 Paris France	48.84680	2.30500	hotels
Hotel des Olympiades	1 etoiles. Review : 6.9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-des-olympiades/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	22 square clignancourt 75018 Paris France	48.89360	2.34600	hotels
Hotel Batignolles Villiers	3 etoiles. Review : 7.4. URL : http://www.easytobook.com/en/france/paris/paris/hotel-batignolles-villiers/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	11 Rue des Batignolles 75017 Paris France	48.88380	2.32270	hotels
Palma Hotel Paris 20	2 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/palma-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	77 &#44  avenue Gambetta 75020 Paris France	48.86500	2.39790	hotels
Viator Gare de Lyon	2 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/viator/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	1 &#44  rue Parrot 75012 Paris France	48.84660	2.37210	hotels
Hotel Le Regent	3 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/le-regent/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	61 rue Dauphine 75006 Paris France	48.85520	2.33970	hotels
Avenir Hotel Montmartre	2 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/avenir-hotel-montmartre/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	39 &#44  boulevard Rochechouart 75009 Paris France	48.88280	2.34470	hotels
Hotel Sophie Germain	3 etoiles. Review : 8.8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-sophie-germain/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	12 &#44  rue Sophie Germain 75014 Paris France	48.83110	2.33020	hotels
Verlain Hotel	3 etoiles. Review : 8. URL : http://www.easytobook.com/en/france/paris/paris/verlain-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	97 rue Saint Maur 75011 Paris France	48.86510	2.37780	hotels
Hotel Queen Mary	3 etoiles. Review : 8.6. URL : http://www.easytobook.com/en/france/paris/paris/hotel-queen-mary/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	9 Rue de Greffulhe 75008 Paris France	48.87290	2.32520	hotels
Hotel Roma Sacre Coeur	2 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-roma-sacre-coeur/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	101 &#44  rue Caulaincourt 75018 Paris France	48.88970	2.33850	hotels
Hotel Lautrec Opera	3 etoiles. Review : 5.3. URL : http://www.easytobook.com/en/france/paris/paris/hotel-lautrec-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	8 &#44  rue d'Amboise 75002 Paris France	48.87110	2.33850	hotels
Hotel du Trosy	2 etoiles. Review : 7.9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-du-trosy/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	41 rue Paul Vaillant Couturier &#44  Clamart 92140 Paris France	48.80310	2.26240	hotels
Saphir Hotel	3 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/saphir-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	114 rue des Bercheres-Pontault-Combault 77340 Paris France	48.79150	2.61750	hotels
Hotel Appia La Fayette	3 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-appia-la-fayette/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	13 &#44  rue des Deux Gares 75010 Paris France	48.87850	2.35680	hotels
Hotel Dauphin	3 etoiles. Review : 8.9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-dauphin/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	45 rue Jean Jaures &#44 92800 Paris France	48.88370	2.24410	hotels
Est Hotel	3 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/est-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	49 Boulevard Magenta 75010 Paris France	48.87310	2.35890	hotels
Grand Hotel de Paris	3 etoiles. Review : 7.9. URL : http://www.easytobook.com/en/france/paris/paris/grand-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	72 Boulevard De Strasbourg 75010 Paris France	48.87530	2.35770	hotels
Paris Hotel Le Mediterraneen	1 etoiles. Review : 8. URL : http://www.easytobook.com/en/france/paris/paris/paris-hotel-le-mediterraneen/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	93 rue de Charenton 75012 Paris France	48.84790	2.37670	hotels
Hotel Malar	2 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/malar/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	29 rue Malar 75007 Paris France	48.86010	2.30600	hotels
Hotel Le Vignon	4 etoiles. Review : 8.6. URL : http://www.easytobook.com/en/france/paris/paris/hotel-le-vignon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	23 &#44  rue Vignon 75008 Paris France	48.87170	2.32630	hotels
Relais Du Louvre Hotel	3 etoiles. Review : 9.4. URL : http://www.easytobook.com/en/france/paris/paris/eazires-relais-du-louvre-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	19 &#44  Rue Des Pretres-Saint Germain-L Auxerrois &#44 75001 Paris France	48.85890	2.34150	hotels
Villa Brunel	3 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/hotel-palma/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	46 rue Brunel 75017 Paris France	48.87920	2.28760	hotels
Hotel Crystal	3 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-crystal/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	24 Rue Saint Benoit 75006 Paris France	48.85440	2.33280	hotels
Hotel Moulin Plaza	3 etoiles. Review : 8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-le-moulin/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	39 &#44  rue Pierre Fontaine 75009 Paris France	48.88300	2.33300	hotels
Henri IV Rive Gauche Paris	3 etoiles. Review : 9. URL : http://www.easytobook.com/en/france/paris/paris/henri-iv-rive-gauche/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	9-11 &#44  rue Saint Jacques 75005 Paris France	48.85190	2.34610	hotels
Hibiscus Republique Hotel	2 etoiles. Review : 7.3. URL : http://www.easytobook.com/en/france/paris/paris/hibiscus-republique-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	66 &#44  Rue de Malte 75011 Paris France	48.86690	2.36690	hotels
Abrial Hotel	3 etoiles. Review : 7.3. URL : http://www.easytobook.com/en/france/paris/paris/abrial/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	176 rue Cardinet 75017 Paris France	48.89060	2.31760	hotels
Hotel Trinite Plaza	3 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-trinite-plaza/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	41 Rue Jean Baptiste Pigalle 75009 Paris France	48.88000	2.33440	hotels
Hotel Tilsitt Etoile	3 etoiles. Review : 8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-tilsitt-etoile/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	23 rue Brey 75017 Paris France	48.87710	2.29510	hotels
Hotel Edouard VI	3 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-edouard-vi/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	61 boulevard du Montparnasse 75006 Paris France	48.84400	2.32450	hotels
WO Hotel Wilson Opera	3 etoiles. Review : 9.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-wilson-opera-/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	10 rue de Stockholm 75008 Paris France	48.87710	2.32190	hotels
Hotel Opera Cadet	4 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-opera-cadet/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	24 Rue Cadet 75009 Paris France	48.87560	2.34350	hotels
Classics Hotel Bastille	3 etoiles. Review : 8.8. URL : http://www.easytobook.com/en/france/paris/paris/classics-hotel-bastille/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	131 Rue de Charonne 75011 Paris France	48.85500	2.38630	hotels
Classics Hotel Parc des Expositions	3 etoiles. Review : 8.4. URL : http://www.easytobook.com/en/france/paris/paris/classics-hotel-parc-des-expositions/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	6 Rue Auguste Gervais 92130 Paris France	48.82350	2.27310	hotels
Coeur de City Hotel Paris Tour Eiffel	3 etoiles. Review : 7.3. URL : http://www.easytobook.com/en/france/paris/paris/classics-hotel-tour-eiffel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	11 rue Claude Terrasse 75016 Paris France	48.83930	2.26300	hotels
Classics Hotel Porte De Versailles	3 etoiles. Review : 8. URL : http://www.easytobook.com/en/france/paris/paris/classics-hotel-porte-de-versailles/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	3 rue Georges Marie 92130 Paris France	48.82870	2.28300	hotels
Hotel des Ducs d'Anjou	3 etoiles. Review : 8.6. URL : http://www.easytobook.com/en/france/paris/paris/hotel-des-ducs-d-anjou/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	1 Rue Sainte Opportune 75001 Paris France	48.85980	2.34720	hotels
Hotel Residence Chatillon	2 etoiles. Review : 7.6. URL : http://www.easytobook.com/en/france/paris/paris/hotel-residence-chatillon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	108 &#44  Avenue General Leclerc 75014 Paris France	48.82610	2.32620	hotels
Serotel Lutece	3 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/best-western-serotel-lutece/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	2 &#44  rue Berthollet 75005 Paris France	48.84030	2.34590	hotels
Radisson Blu Charles de Gaulle Airport nearby Paris	4 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/radisson-sas-charles-de-gaulle-airport/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	Rue de la Chapelle &#44  Le Mesnil Amelot 77990 Paris France	49.02210	2.59970	hotels
Arcadie Montparnasse	3 etoiles. Review : 8.5. URL : http://www.easytobook.com/en/france/paris/paris/arcadie-montparnasse/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	71 Avenue Du Maine 75014 Paris France	48.83870	2.32260	hotels
Hotel Amiot	2 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-amiot/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	76 &#44  boulevard de Strasbourg 75010 Paris France	48.87580	2.35810	hotels
Hotel Villa Fenelon	2 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-villa-fenelon-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	23 Rue Buffault 75009 Paris France	48.87620	2.34220	hotels
Hotel Montholon	3 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/hotel-montholon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	15 Rue de Montholon 75009 Paris France	48.87670	2.34720	hotels
Hotel de Paris Opera	2 etoiles. Review : 6.4. URL : http://www.easytobook.com/en/france/paris/paris/paris/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	37 rue de Maubeuge 75009 Paris France	48.87870	2.34610	hotels
Hotel De Nantes	2 etoiles. Review : 6.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-de-nantes/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	33 &#44  boulevard du Montparnasse 75006 Paris France	48.84500	2.32060	hotels
Hotel Troyon	2 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-troyon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	10 &#44  rue Troyon 75017 Paris France	48.87590	2.29560	hotels
Hotel Joyce	3 etoiles. Review : 8.8. URL : http://www.easytobook.com/en/france/paris/paris/joyce-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	29 rue La Bruyere 75009 Paris France	48.87940	2.33430	hotels
Gold Hotel	3 etoiles. Review : 7.6. URL : http://www.easytobook.com/en/france/paris/paris/eurotel-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	67 Boulevard de Clichy 75009 Paris France	48.88390	2.33170	hotels
Le 123 Elysees	4 etoiles. Review : 8.8. URL : http://www.easytobook.com/en/france/paris/paris/le-l23-elysees/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	123 &#44  rue du Faubourg St Honore 75008 Paris France	48.87310	2.30980	hotels
Hotel du Quai Voltaire	2 etoiles. Review : 8.8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-du-quai-voltaire/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	19 quai Voltaire 75007 Paris France	48.85910	2.33050	hotels
Mon Hotel	4 etoiles. Review : 8.6. URL : http://www.easytobook.com/en/france/paris/paris/mon-hotel-50571/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	1 &#44  rue d'Argentine 75016 Paris France	48.87430	2.28970	hotels
Icone	3 etoiles. Review : 8.4. URL : http://www.easytobook.com/en/france/paris/paris/hotel-icone/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	4 Rue D' Amboise 75002 Paris France	48.87100	2.33910	hotels
Hotel de la Vallee	1 etoiles. Review : 7.3. URL : http://www.easytobook.com/en/france/paris/paris/hotel-de-la-vallee/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	84 - 86 rue Saint Denis 75001 Paris France	48.86240	2.34950	hotels
Hotel Paris Rivoli	3 etoiles. Review : 8.9. URL : http://www.easytobook.com/en/france/paris/paris/pavillon-louvre-rivoli-51141/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	19 rue de Rivoli 75004 Paris France	48.85610	2.35740	hotels
Hotel Paris Bruxelles	2 etoiles. Review : 7.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-paris-bruxelles/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	4 rue meslay 75003 Paris France	48.86730	2.36230	hotels
Nouvel Hotel Eiffel	2 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/nouvel-hotel-eiffel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	5 &#44  rue des Volontaires 75015 Paris France	48.84330	2.30670	hotels
Hotel Des 2 Avenues	2 etoiles. Review : 8.4. URL : http://www.easytobook.com/en/france/paris/paris/des-deux-avenues/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	38 Rue Poncelet 75017 Paris France	48.87940	2.29750	hotels
Hotel Voltaire Republique	2 etoiles. Review : 7.4. URL : http://www.easytobook.com/en/france/paris/paris/hotel-voltaire-republique/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	10 &#44  Boulevard Voltaire 75011 Paris France	48.86580	2.36660	hotels
Hotel Angleterre Montmartre	1 etoiles. Review : 7.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-angleterre-montmartre/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	6 rue Bervic 75005 Paris France	48.88400	2.34860	hotels
Le General Hotel	3 etoiles. Review : 8.8. URL : http://www.easytobook.com/en/france/paris/paris/le-general-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb&utm_campaign=en&affid={number}	5-7 Rue Rampon 75011 Paris France	48.86620	2.36690	hotels
